  500   124750
  157     364      20
  157     365      21
  157     366      35
  157     367      11
  157     368      46
  157     369       9
  157     370      45
  157     371      19
  157     372      28
  157     373       4
  157     374      31
  157     375       4
  157     376      31
  157     377      36
  157     378      47
  157     379      12
  157     380      12
  157     381      50
  157     382      25
  157     383       4
  157     384      15
  157     385      42
  157     386      10
  157     387      24
  157     388      15
  157     389      43
  157     390      27
  157     391       3
  157     392      41
  157     393      42
  157     394      50
  157     395      36
  157     396      40
  157     397      21
  157     398      22
  157     399       7
  157     400      36
  157     401      27
  157     402       2
  157     403       7
  157     404      24
  157     405      31
  157     406      19
  157     407      27
  157     408      25
  157     409      44
  157     410      24
  157     411      23
  157     412      14
  157     413      14
  157     414      13
  157     415      29
  157     416       1
  157     417      47
  157     418      24
  157     419      10
  157     420      19
  157     421      45
  157     422      48
  157     423      49
  157     424      38
  157     425      41
  157     426      39
  157     427      36
  157     428      17
  157     429      13
  157     430       1
  157     431      24
  157     432      47
  157     433      27
  157     434      26
  157     435      18
  157     436      11
  157     437      14
  157     438      29
  157     439      45
  157     440      13
  157     441      19
  157     442       8
  157     443      31
  157     444      38
  157     445      49
  157     446      47
  157     447      40
  157     448       3
  157     449      47
  157     450      21
  157     451      42
  157     452       6
  157     453      49
  157     454      18
  157     455       8
  157     456      17
  157     457      19
  157     458      48
  157     459       3
  157     460      32
  157     461      14
  157     462      46
  157     463      34
  157     464      25
  157     465      41
  157     466      39
  157     467      42
  157     468      11
  157     469       2
  157     470      27
  157     471      47
  157     472      17
  157     473      37
  157     474      27
  157     475      31
  157     476      27
  157     477       2
  157     478       2
  157     479      45
  157     480      34
  157     481      30
  157     482      33
  157     483      39
  157     484      19
  157     485      49
  157     486      10
  157     487      46
  157     488      21
  157     489      17
  157     490      22
  157     491      13
  157     492      22
  157     493      24
  157     494      27
  157     495      35
  157     496      41
  157     497       7
  157     498      38
  157     499      47
  157     500      49
  158     159      21
  158     160      25
  158     161       7
  158     162      33
  158     163      49
  158     164      22
  158     165      28
  158     166      23
  158     167      19
  158     168      20
  158     169      12
  158     170      31
  158     171      30
  158     172      23
  158     173      50
  158     174       3
  158     175      40
  158     176       4
  158     177      29
  158     178      44
  158     179      14
  158     180      44
  158     181      14
  158     182      48
  158     183      17
  158     184      10
  158     185      21
  158     186      24
  158     187      36
  158     188       1
  158     189      13
  158     190      41
  158     191      49
  158     192      27
  158     193      47
  158     194      27
  158     195      11
  158     196      34
  158     197      43
  158     198      18
  158     199      47
  158     200       9
  158     201      49
  158     202       3
  158     203      47
  158     204      20
  158     205      37
  158     206       9
  158     207      24
  158     208      35
  158     209      46
  158     210      19
  158     211      26
  158     212      31
  158     213      16
  158     214      23
  158     215      19
  158     216      32
  158     217       5
  158     218      46
  158     219      18
  158     220      40
  158     221      48
  158     222      23
  158     223      41
  158     224      48
  158     225      12
  158     226      22
  158     227      25
  158     228      49
  158     229      46
  158     230      39
  158     231      42
  158     232      13
  158     233       5
  158     234       5
  158     235      38
  158     236       4
  158     237      21
  158     238      45
  158     239      20
  158     240      38
  158     241      32
  158     242      26
  158     243      27
  158     244      31
  158     245      33
  158     246       2
  158     247      30
  158     248      48
  158     249      36
  158     250      29
  158     251      45
  158     252      41
  158     253      26
  158     254      20
  158     255       6
  158     256      35
  158     257      40
  158     258       3
  158     259      32
  158     260      14
  158     261       1
  158     262      15
  158     263      14
  158     264      34
  158     265      30
  158     266      35
  158     267       8
  158     268       5
  158     269       3
  158     270       2
  158     271      49
  158     272       5
  158     273      35
  158     274      38
  158     275      44
  158     276       1
  158     277       9
  158     278      11
  158     279      15
  158     280      40
  158     281      32
  158     282       2
  158     283      20
  158     284      39
  158     285      31
  158     286      37
  158     287       5
  158     288      19
  158     289      18
  158     290      24
  158     291      37
  158     292      26
  158     293      17
  158     294      30
  158     295      29
  158     296      24
  158     297      18
  158     298      26
  158     299      42
  158     300      43
  158     301      24
  158     302      33
  158     303      21
  158     304      29
  158     305      15
  158     306       2
  158     307      31
  158     308      30
  158     309       7
  158     310      41
  158     311      16
  158     312      50
  158     313      19
  158     314      39
  158     315      48
  158     316       8
  158     317       3
  158     318      20
  158     319      10
  158     320       8
  158     321      14
  158     322      47
  158     323      43
  158     324       8
  158     325      25
  158     326       3
  158     327      40
  158     328      19
  158     329      27
  158     330       4
  158     331      38
  158     332      28
  158     333      11
  158     334      44
  158     335      20
  158     336       4
  158     337      18
  158     338       9
  158     339       7
  158     340      33
  158     341       3
  158     342       2
  158     343      12
  158     344      42
  158     345       5
  158     346      16
  158     347       9
  158     348      49
  158     349       2
  158     350       5
  158     351      12
  158     352      12
  158     353       9
  158     354      31
  158     355       6
  158     356      40
  158     357      26
  158     358      18
  158     359      19
  158     360      10
  158     361      36
  158     362      39
  158     363       6
  158     364      16
  158     365      30
  158     366       1
  158     367      24
  158     368       8
  158     369      10
  158     370      47
  158     371      35
  158     372       8
  158     373      38
  158     374       9
  158     375      18
  158     376      43
  158     377      24
  158     378      41
  158     379      49
  158     380      49
  158     381      30
  158     382      29
  158     383       5
  158     384      41
  158     385       8
  158     386       9
  158     387      18
  158     388      45
  158     389      47
  158     390      24
  158     391      34
  158     392      25
  158     393      15
  158     394       2
  158     395      28
  158     396      16
  158     397      17
  158     398      24
  158     399      33
  158     400       4
  158     401      47
  158     402      45
  158     403       2
  158     404      35
  158     405      35
  158     406      35
  158     407      27
  158     408      44
  158     409      36
  158     410      21
  158     411      18
  158     412      46
  158     413       6
  158     414       1
  158     415      31
  158     416      19
  158     417       6
  158     418      48
  158     419      45
  158     420      25
  158     421      32
  158     422      48
  158     423      26
  158     424      31
  158     425      45
  158     426      41
  158     427      42
  158     428       9
  158     429      30
  158     430      44
  158     431      45
  158     432       6
  158     433      10
  158     434       4
  158     435      41
  158     436      47
  158     437      34
  158     438      19
  158     439      12
  158     440      45
  158     441      23
  158     442      21
  158     443      28
  158     444      46
  158     445      18
  158     446      22
  158     447      33
  158     448      35
  158     449      38
  158     450      45
  158     451      37
  158     452      21
  158     453      39
  158     454      41
  158     455      42
  158     456      15
  158     457      33
  158     458      20
  158     459      22
  158     460      24
  158     461      39
  158     462      32
  158     463      10
  158     464      11
  158     465       7
  158     466      26
  158     467      10
  158     468      11
  158     469      36
  158     470      46
  158     471      10
  158     472      25
  158     473      10
  158     474      49
  158     475      31
  158     476       9
  158     477      23
  158     478       8
  158     479      28
  158     480      50
  158     481      31
  158     482      22
  158     483      15
  158     484      29
  158     485       2
  158     486      30
  158     487      36
  158     488      45
  158     489      49
  158     490       3
  158     491      11
  158     492      15
  158     493      41
  158     494      26
  158     495       5
  158     496      43
  158     497      34
  158     498       1
  158     499      42
  158     500      16
  159     160      32
  159     161      19
  159     162      21
  159     163      44
  159     164      11
  159     165       5
  159     166      34
  159     167       5
  159     168       7
  159     169      11
  159     170      50
  159     171      13
  159     172      11
  159     173       8
  159     174      29
  159     175      46
  159     176      31
  159     177      26
  159     178      22
  159     179      36
  159     180      49
  159     181      12
  159     182      11
  159     183      47
  159     184      49
  159     185      26
  159     186      25
  159     187      25
  159     188      15
  159     189      27
  159     190      15
  159     191      27
  159     192       2
  159     193      24
  159     194      25
  159     195      20
  159     196      15
  159     197      44
  159     198      26
  159     199      47
  159     200      38
  159     201      34
  159     202      43
  159     203      47
  159     204      17
  159     205      20
  159     206      27
  159     207      21
  159     208      44
  159     209      48
  159     210      19
  159     211       3
  159     212      14
  159     213      38
  159     214      13
  159     215      22
  159     216      36
  159     217      13
  159     218      16
  159     219      46
  159     220      47
  159     221      47
  159     222      28
  159     223      11
  159     224       1
  159     225      19
  159     226      24
  159     227      21
  159     228      38
  159     229       8
  159     230      18
  159     231      26
  159     232      40
  159     233       7
  159     234      46
  159     235      21
  159     236      42
  159     237      14
  159     238      23
  159     239      15
  159     240      17
  159     241      13
  159     242      18
  159     243      17
  159     244       1
  159     245       5
  159     246      25
  159     247      21
  159     248      39
  159     249      20
  159     250      20
  159     251      34
  159     252      11
  159     253       6
  159     254      23
  159     255       8
  159     256      33
  159     257      42
  159     258      21
  159     259       7
  159     260      26
  159     261      50
  159     262      46
  159     263      41
  159     264      11
  159     265      34
  159     266       5
  159     267      24
  159     268      45
  159     269       5
  159     270      20
  159     271      35
  159     272      32
  159     273      45
  159     274      21
  159     275      27
  159     276      10
  159     277      42
  159     278      16
  159     279      35
  159     280      11
  159     281      29
  159     282      37
  159     283      50
  159     284      32
  159     285      41
  159     286       5
  159     287      42
  159     288      25
  159     289      21
  159     290      29
  159     291       3
  159     292      49
  159     293      19
  159     294       9
  159     295      18
  159     296      36
  159     297      46
  159     298      42
  159     299      21
  159     300      27
  159     301       5
  159     302      14
  159     303      43
  159     304      25
  159     305      48
  159     306      24
  159     307       2
  159     308      35
  159     309      34
  159     310      41
  159     311      19
  159     312       3
  159     313      38
  159     314      10
  159     315      22
  159     316      15
  159     317       5
  159     318      29
  159     319       6
  159     320      48
  159     321      28
  159     322      39
  159     323      31
  159     324      30
  159     325      31
  159     326       4
  159     327      48
  159     328      26
  159     329      20
  159     330      15
  159     331      22
  159     332      31
  159     333      31
  159     334      34
  159     335      22
  159     336       1
  159     337       7
  159     338      19
  159     339      13
  159     340       8
  159     341      39
  159     342       4
  159     343      18
  159     344      41
  159     345       6
  159     346       9
  159     347      46
  159     348      41
  159     349      10
  159     350       4
  159     351      40
  159     352      19
  159     353      50
  159     354      42
  159     355      12
  159     356      35
  159     357      44
  159     358      11
  159     359       1
  159     360      44
  159     361      17
  159     362      25
  159     363      29
  159     364      46
  159     365      10
  159     366      40
  159     367      33
  159     368       6
  159     369       1
  159     370      49
  159     371      20
  159     372      48
  159     373      17
  159     374      14
  159     375      48
  159     376      40
  159     377      35
  159     378      10
  159     379      24
  159     380      30
  159     381      32
  159     382      50
  159     383      23
  159     384      12
  159     385      28
  159     386      31
  159     387      45
  159     388       9
  159     389      18
  159     390      43
  159     391      42
  159     392      25
  159     393       1
  159     394       5
  159     395       3
  159     396       3
  159     397      24
  159     398       9
  159     399      43
  159     400      19
  159     401      18
  159     402      32
  159     403      43
  159     404      33
  159     405      12
  159     406      46
  159     407      38
  159     408      39
  159     409      49
  159     410      41
  159     411      40
  159     412      46
  159     413      14
  159     414      36
  159     415      28
  159     416      15
  159     417      31
  159     418      35
  159     419      26
  159     420       7
  159     421      32
  159     422      26
  159     423      24
  159     424      18
  159     425      29
  159     426      37
  159     427      47
  159     428       7
  159     429      35
  159     430      40
  159     431      22
  159     432      27
  159     433       6
  159     434      31
  159     435      11
  159     436       3
  159     437      43
  159     438      32
  159     439      42
  159     440      32
  159     441      48
  159     442      45
  159     443      22
  159     444      10
  159     445      14
  159     446       9
  159     447      41
  159     448      17
  159     449       5
  159     450      45
  159     451      17
  159     452      21
  159     453      34
  159     454      36
  159     455      21
  159     456       1
  159     457      27
  159     458      32
  159     459      18
  159     460      17
  159     461      40
  159     462      37
  159     463       2
  159     464       9
  159     465       6
  159     466      38
  159     467      15
  159     468      32
  159     469      39
  159     470      14
  159     471      22
  159     472       8
  159     473      37
  159     474      40
  159     475       9
  159     476       3
  159     477      38
  159     478      14
  159     479      15
  159     480      31
  159     481      17
  159     482       9
  159     483      20
  159     484      23
  159     485       1
  159     486      48
  159     487      12
  159     488      45
  159     489      50
  159     490      28
  159     491      37
  159     492      24
  159     493      31
  159     494      35
  159     495      33
  159     496      37
  159     497      11
  159     498      30
  159     499      19
  159     500      25
  160     161       7
  160     162      22
  160     163      16
  160     164      33
  160     165      11
  160     166      13
  160     167      41
  160     168      39
  160     169      48
  160     170       7
  160     171      32
  160     172      49
  160     173      36
  160     174      31
  160     175      42
  160     176      17
  160     177       2
  160     178      28
  160     179      18
  160     180      16
  160     181      19
  160     182      24
  160     183      26
  160     184      25
  160     185      33
  160     186      11
  160     187       1
  160     188      35
  160     189      30
  160     190      42
  160     191      17
  160     192      16
  160     193      37
  160     194       9
  160     195      35
  160     196      35
  160     197       9
  160     198      47
  160     199       6
  160     200      33
  160     201      49
  160     202      25
  160     203      28
  160     204      34
  160     205      13
  160     206      22
  160     207       6
  160     208      44
  160     209      43
  160     210      44
  160     211       6
  160     212      37
  160     213      25
  160     214      16
  160     215      29
  160     216       6
  160     217       9
  160     218      17
  160     219      19
  160     220      18
  160     221      15
  160     222       2
  160     223      38
  160     224      48
  160     225      46
  160     226      21
  160     227       1
  160     228      38
  160     229      15
  160     230      20
  160     231      34
  160     232      43
  160     233      32
  160     234      30
  160     235      47
  160     236       4
  160     237      27
  160     238       6
  160     239      42
  160     240      32
  160     241      14
  160     242       3
  160     243      16
  160     244      23
  160     245       4
  160     246      42
  160     247      16
  160     248      17
  160     249      19
  160     250      37
  160     251      42
  160     252       8
  160     253      38
  160     254      27
  160     255      42
  160     256      27
  160     257      11
  160     258       9
  160     259      48
  160     260      31
  160     261      29
  160     262      28
  160     263      25
  160     264      25
  160     265      32
  160     266      23
  160     267      26
  160     268      49
  160     269      12
  160     270      27
  160     271      24
  160     272      25
  160     273      44
  160     274       4
  160     275      15
  160     276      32
  160     277      10
  160     278      25
  160     279      42
  160     280      45
  160     281      47
  160     282      49
  160     283      25
  160     284      45
  160     285      16
  160     286      13
  160     287      43
  160     288      44
  160     289      17
  160     290      50
  160     291      37
  160     292      13
  160     293       4
  160     294      35
  160     295      40
  160     296      16
  160     297      41
  160     298      42
  160     299      15
  160     300      34
  160     301      19
  160     302       7
  160     303       9
  160     304      46
  160     305      41
  160     306       7
  160     307      38
  160     308      25
  160     309       3
  160     310       9
  160     311      15
  160     312      14
  160     313       6
  160     314      26
  160     315       8
  160     316      25
  160     317      38
  160     318      21
  160     319      19
  160     320      20
  160     321      28
  160     322       6
  160     323      15
  160     324      31
  160     325      45
  160     326      30
  160     327      47
  160     328      47
  160     329       6
  160     330      46
  160     331      50
  160     332       1
  160     333      37
  160     334      32
  160     335      23
  160     336       7
  160     337      36
  160     338      37
  160     339      13
  160     340       6
  160     341      41
  160     342      38
  160     343      25
  160     344      49
  160     345       6
  160     346      41
  160     347       4
  160     348      24
  160     349       7
  160     350      40
  160     351      46
  160     352      15
  160     353       4
  160     354      49
  160     355      12
  160     356       6
  160     357      35
  160     358       8
  160     359      22
  160     360      28
  160     361      31
  160     362      11
  160     363       8
  160     364      10
  160     365      12
  160     366      27
  160     367      26
  160     368      17
  160     369      12
  160     370      19
  160     371      20
  160     372      44
  160     373      24
  160     374      18
  160     375      13
  160     376      43
  160     377      35
  160     378       7
  160     379      41
  160     380      14
  160     381      12
  160     382       7
  160     383      39
  160     384      33
  160     385      42
  160     386      34
  160     387      46
  160     388      46
  160     389      16
  160     390      35
  160     391      32
  160     392       9
  160     393       6
  160     394      44
  160     395      48
  160     396      23
  160     397       2
  160     398       5
  160     399      17
  160     400       4
  160     401      40
  160     402      44
  160     403      11
  160     404      15
  160     405      26
  160     406      29
  160     407      20
  160     408      44
  160     409      36
  160     410      16
  160     411      20
  160     412      33
  160     413      43
  160     414      37
  160     415       8
  160     416      26
  160     417      43
  160     418       3
  160     419      47
  160     420      14
  160     421      15
  160     422      25
  160     423      43
  160     424      48
  160     425      17
  160     426      41
  160     427      48
  160     428      34
  160     429       6
  160     430      11
  160     431      31
  160     432       4
  160     433      24
  160     434      31
  160     435      34
  160     436      46
  160     437      23
  160     438       9
  160     439      33
  160     440      32
  160     441       2
  160     442       3
  160     443      47
  160     444      33
  160     445      29
  160     446       7
  160     447      15
  160     448       3
  160     449      46
  160     450      35
  160     451       9
  160     452       4
  160     453      28
  160     454      14
  160     455       5
  160     456       5
  160     457      16
  160     458      39
  160     459      47
  160     460      27
  160     461      27
  160     462       1
  160     463       9
  160     464      18
  160     465      48
  160     466      17
  160     467       4
  160     468      34
  160     469      35
  160     470      16
  160     471      23
  160     472      39
  160     473      18
  160     474      24
  160     475      11
  160     476      32
  160     477       3
  160     478      24
  160     479      16
  160     480      39
  160     481      22
  160     482       6
  160     483      27
  160     484       3
  160     485       3
  160     486      35
  160     487      14
  160     488      20
  160     489      50
  160     490      31
  160     491       1
  160     492      46
  160     493       1
  160     494      21
  160     495      35
  160     496       6
  160     497      20
  160     498      17
  160     499      28
  160     500      26
  161     162      43
  161     163      43
  161     164      16
  161     165      22
  161     166      22
  161     167      43
  161     168      41
  161     169       4
  161     170      43
  161     171       1
  161     172      18
  161     173      14
  161     174      27
  161     175      18
  161     176      33
  161     177      30
  161     178      17
  161     179      34
  161     180      37
  161     181       1
  161     182      19
  161     183      45
  161     184      48
  161     185      23
  161     186      14
  161     187      11
  161     188       3
  161     189      38
  161     190      50
  161     191      41
  161     192      11
  161     193      23
  161     194       2
  161     195      30
  161     196      11
  161     197      10
  161     198      39
  161     199      20
  161     200      27
  161     201      42
  161     202      18
  161     203      14
  161     204      48
  161     205      11
  161     206      40
  161     207      14
  161     208      43
  161     209       6
  161     210      50
  161     211       6
  161     212       9
  161     213      38
  161     214       1
  161     215      29
  161     216      34
  161     217      31
  161     218      45
  161     219      14
  161     220       5
  161     221      24
  161     222       4
  161     223      45
  161     224      26
  161     225      36
  161     226      34
  161     227      50
  161     228      50
  161     229      39
  161     230      31
  161     231      30
  161     232       7
  161     233      32
  161     234       6
  161     235      36
  161     236       6
  161     237       4
  161     238      42
  161     239      29
  161     240      35
  161     241      13
  161     242       5
  161     243      23
  161     244      12
  161     245      47
  161     246      49
  161     247       8
  161     248      25
  161     249      13
  161     250      20
  161     251      16
  161     252      13
  161     253      40
  161     254      18
  161     255      31
  161     256      12
  161     257      41
  161     258      19
  161     259      14
  161     260      37
  161     261      46
  161     262      23
  161     263      29
  161     264       6
  161     265      44
  161     266      15
  161     267      39
  161     268      23
  161     269      14
  161     270       6
  161     271      22
  161     272      17
  161     273      41
  161     274      17
  161     275      41
  161     276      13
  161     277      46
  161     278      17
  161     279      41
  161     280      50
  161     281      17
  161     282      43
  161     283      10
  161     284      40
  161     285      13
  161     286      22
  161     287      34
  161     288      32
  161     289      35
  161     290      21
  161     291       8
  161     292      49
  161     293       2
  161     294      19
  161     295      43
  161     296      44
  161     297      30
  161     298      22
  161     299       3
  161     300      49
  161     301      13
  161     302       7
  161     303      22
  161     304      26
  161     305      15
  161     306      35
  161     307      42
  161     308      24
  161     309      14
  161     310      10
  161     311      22
  161     312      48
  161     313      46
  161     314      41
  161     315      43
  161     316      21
  161     317      47
  161     318      47
  161     319      31
  161     320      13
  161     321      22
  161     322      46
  161     323      16
  161     324      13
  161     325      24
  161     326      48
  161     327      45
  161     328      19
  161     329      14
  161     330      43
  161     331      15
  161     332      15
  161     333      11
  161     334      49
  161     335      14
  161     336      42
  161     337       1
  161     338      26
  161     339      25
  161     340      34
  161     341      41
  161     342      20
  161     343       7
  161     344      48
  161     345      36
  161     346      21
  161     347      35
  161     348       5
  161     349       2
  161     350      31
  161     351       6
  161     352       6
  161     353      43
  161     354      31
  161     355      48
  161     356      34
  161     357      46
  161     358      20
  161     359       4
  161     360       7
  161     361      13
  161     362      29
  161     363      14
  161     364      50
  161     365      34
  161     366       6
  161     367       5
  161     368      20
  161     369      22
  161     370       5
  161     371      10
  161     372       5
  161     373      10
  161     374      25
  161     375      48
  161     376      48
  161     377       9
  161     378       9
  161     379      12
  161     380      41
  161     381      19
  161     382      37
  161     383      11
  161     384      28
  161     385      18
  161     386      23
  161     387      39
  161     388       6
  161     389      44
  161     390      43
  161     391       9
  161     392      37
  161     393      50
  161     394      46
  161     395      31
  161     396      26
  161     397      50
  161     398       3
  161     399      40
  161     400      36
  161     401      34
  161     402       6
  161     403      44
  161     404      24
  161     405      20
  161     406      18
  161     407      28
  161     408      32
  161     409      22
  161     410      42
  161     411      43
  161     412       1
  161     413      40
  161     414      26
  161     415      22
  161     416      23
  161     417      23
  161     418      23
  161     419      35
  161     420      49
  161     421      32
  161     422      36
  161     423      39
  161     424      39
  161     425       9
  161     426      36
  161     427      46
  161     428      31
  161     429      50
  161     430       8
  161     431      41
  161     432      47
  161     433      40
  161     434      13
  161     435       5
  161     436      40
  161     437      16
  161     438      39
  161     439      38
  161     440      15
  161     441      46
  161     442      37
  161     443      24
  161     444      27
  161     445      50
  161     446      23
  161     447      20
  161     448      27
  161     449       2
  161     450      35
  161     451      31
  161     452      41
  161     453      42
  161     454      30
  161     455       6
  161     456      49
  161     457      45
  161     458      16
  161     459      40
  161     460      19
  161     461       1
  161     462       9
  161     463       5
  161     464      43
  161     465      21
  161     466      26
  161     467      46
  161     468      31
  161     469      10
  161     470      31
  161     471      42
  161     472      31
  161     473       2
  161     474      49
  161     475      49
  161     476      25
  161     477      37
  161     478      19
  161     479      43
  161     480       5
  161     481      27
  161     482       4
  161     483      19
  161     484      19
  161     485      39
  161     486       9
  161     487      31
  161     488      42
  161     489       7
  161     490      36
  161     491      34
  161     492      25
  161     493      26
  161     494      50
  161     495       2
  161     496       8
  161     497      49
  161     498      10
  161     499      16
  161     500      38
  162     163      25
  162     164      45
  162     165      15
  162     166       2
  162     167      15
  162     168      30
  162     169       7
  162     170      26
  162     171      22
  162     172       6
  162     173      28
  162     174      44
  162     175      47
  162     176      43
  162     177      10
  162     178      19
  162     179       4
  162     180      44
  162     181      38
  162     182      13
  162     183      27
  162     184       3
  162     185      32
  162     186      38
  162     187      47
  162     188       7
  162     189      17
  162     190      44
  162     191      25
  162     192      49
  162     193       5
  162     194      30
  162     195       9
  162     196      33
  162     197      17
  162     198      25
  162     199      16
  162     200      33
  162     201      49
  162     202      20
  162     203      20
  162     204      15
  162     205      18
  162     206       7
  162     207      42
  162     208      39
  162     209      18
  162     210       9
  162     211       4
  162     212       7
  162     213      25
  162     214      10
  162     215       4
  162     216      47
  162     217      23
  162     218       6
  162     219       4
  162     220      39
  162     221      26
  162     222      23
  162     223      43
  162     224      12
  162     225      28
  162     226       7
  162     227      34
  162     228      15
  162     229       1
  162     230      10
  162     231       3
  162     232      40
  162     233      14
  162     234      42
  162     235       2
  162     236      39
  162     237      40
  162     238      25
  162     239      47
  162     240       4
  162     241      31
  162     242      33
  162     243       6
  162     244      47
  162     245      45
  162     246      21
  162     247      33
  162     248      34
  162     249      25
  162     250      26
  162     251      21
  162     252      48
  162     253      43
  162     254      18
  162     255       7
  162     256      30
  162     257      32
  162     258       9
  162     259      17
  162     260      36
  162     261      36
  162     262      21
  162     263      37
  162     264      47
  162     265       1
  162     266      36
  162     267      48
  162     268       3
  162     269      39
  162     270       6
  162     271       6
  162     272      12
  162     273      41
  162     274      27
  162     275      24
  162     276      44
  162     277      15
  162     278      44
  162     279      14
  162     280      26
  162     281      30
  162     282      45
  162     283      35
  162     284      16
  162     285      38
  162     286      16
  162     287      48
  162     288      14
  162     289      23
  162     290      35
  162     291      12
  162     292      39
  162     293      29
  162     294      44
  162     295      39
  162     296       9
  162     297      21
  162     298      36
  162     299      33
  162     300      10
  162     301      30
  162     302      15
  162     303      35
  162     304      26
  162     305      45
  162     306      46
  162     307       6
  162     308      35
  162     309      31
  162     310       9
  162     311       2
  162     312      32
  162     313      23
  162     314      21
  162     315      25
  162     316      20
  162     317      13
  162     318      43
  162     319       2
  162     320      15
  162     321      28
  162     322      29
  162     323       7
  162     324      21
  162     325       4
  162     326      12
  162     327      36
  162     328      15
  162     329      34
  162     330      39
  162     331      36
  162     332      32
  162     333      14
  162     334       5
  162     335      23
  162     336      19
  162     337      26
  162     338      46
  162     339      42
  162     340      35
  162     341      32
  162     342      23
  162     343       5
  162     344      32
  162     345      25
  162     346      14
  162     347      21
  162     348       6
  162     349       4
  162     350      38
  162     351      21
  162     352      34
  162     353      28
  162     354      17
  162     355      43
  162     356      45
  162     357      48
  162     358       2
  162     359      43
  162     360      16
  162     361      42
  162     362      34
  162     363      12
  162     364      11
  162     365      32
  162     366      19
  162     367      43
  162     368      32
  162     369       3
  162     370      17
  162     371      13
  162     372      42
  162     373      27
  162     374      16
  162     375       9
  162     376      32
  162     377       2
  162     378      34
  162     379       3
  162     380      11
  162     381      43
  162     382      13
  162     383      31
  162     384      40
  162     385      28
  162     386      25
  162     387      48
  162     388      18
  162     389      19
  162     390      16
  162     391      40
  162     392      12
  162     393      33
  162     394      49
  162     395      29
  162     396       4
  162     397      34
  162     398      43
  162     399      14
  162     400       3
  162     401      50
  162     402      21
  162     403       6
  162     404      11
  162     405      43
  162     406      24
  162     407      14
  162     408      46
  162     409      38
  162     410      20
  162     411      32
  162     412      23
  162     413       9
  162     414       4
  162     415      25
  162     416      27
  162     417       2
  162     418      19
  162     419      46
  162     420      35
  162     421      47
  162     422      26
  162     423      22
  162     424      20
  162     425      42
  162     426      21
  162     427      23
  162     428      24
  162     429       7
  162     430      50
  162     431      32
  162     432      21
  162     433      44
  162     434       7
  162     435      26
  162     436      12
  162     437       8
  162     438      39
  162     439      19
  162     440      44
  162     441      37
  162     442      28
  162     443       5
  162     444      22
  162     445       2
  162     446      27
  162     447      25
  162     448      33
  162     449      41
  162     450       9
  162     451      20
  162     452      15
  162     453      17
  162     454      31
  162     455      41
  162     456      21
  162     457      39
  162     458      34
  162     459      23
  162     460      42
  162     461       8
  162     462      24
  162     463       3
  162     464      40
  162     465      48
  162     466       5
  162     467      17
  162     468      14
  162     469      44
  162     470      27
  162     471      32
  162     472       9
  162     473      26
  162     474      38
  162     475      46
  162     476      34
  162     477      43
  162     478      46
  162     479       6
  162     480       8
  162     481      26
  162     482      36
  162     483      23
  162     484      21
  162     485       1
  162     486      50
  162     487      24
  162     488      14
  162     489      34
  162     490      38
  162     491      38
  162     492      21
  162     493      25
  162     494       5
  162     495      14
  162     496      25
  162     497      19
  162     498      39
  162     499      17
  162     500       6
  163     164       3
  163     165      36
  163     166       3
  163     167      41
  163     168      14
  163     169      11
  163     170      29
  163     171      31
  163     172      31
  163     173       5
  163     174      34
  163     175      17
  163     176      24
  163     177      48
  163     178      13
  163     179      16
  163     180      22
  163     181      49
  163     182      20
  163     183      43
  163     184       2
  163     185      34
  163     186      24
  163     187      13
  163     188      42
  163     189       2
  163     190      25
  163     191      28
  163     192      36
  163     193      40
  163     194      15
  163     195      48
  163     196      42
  163     197       7
  163     198      33
  163     199      19
  163     200      37
  163     201      35
  163     202       5
  163     203      17
  163     204      26
  163     205       3
  163     206      44
  163     207      18
  163     208      44
  163     209      17
  163     210      11
  163     211      30
  163     212      16
  163     213      17
  163     214      21
  163     215      15
  163     216      39
  163     217      41
  163     218      34
  163     219      16
  163     220      32
  163     221      11
  163     222      10
  163     223      17
  163     224      22
  163     225      18
  163     226       5
  163     227      43
  163     228      14
  163     229      47
  163     230      43
  163     231       1
  163     232      50
  163     233      39
  163     234      29
  163     235      40
  163     236      45
  163     237      47
  163     238      17
  163     239       6
  163     240      31
  163     241      48
  163     242      19
  163     243       1
  163     244      22
  163     245      33
  163     246      43
  163     247      18
  163     248      49
  163     249      42
  163     250      43
  163     251       9
  163     252       5
  163     253      40
  163     254      18
  163     255      24
  163     256      49
  163     257      45
  163     258      33
  163     259      39
  163     260      27
  163     261      50
  163     262      50
  163     263      20
  163     264       7
  163     265       4
  163     266      50
  163     267      30
  163     268      21
  163     269      37
  163     270       1
  163     271      20
  163     272      15
  163     273      22
  163     274       4
  163     275      30
  163     276       4
  163     277      41
  163     278      14
  163     279      32
  163     280      42
  163     281       9
  163     282      48
  163     283      33
  163     284      48
  163     285       2
  163     286      14
  163     287      30
  163     288      48
  163     289      23
  163     290      10
  163     291      49
  163     292       9
  163     293      12
  163     294      42
  163     295      31
  163     296      25
  163     297      37
  163     298      40
  163     299      10
  163     300      27
  163     301      35
  163     302      31
  163     303       1
  163     304      33
  163     305      16
  163     306      30
  163     307      26
  163     308       4
  163     309      15
  163     310      29
  163     311      49
  163     312       6
  163     313      49
  163     314      18
  163     315      41
  163     316       6
  163     317      37
  163     318      19
  163     319      14
  163     320      40
  163     321      21
  163     322       1
  163     323      13
  163     324      15
  163     325      41
