 5000   25000
 1600    4984      16
 1601    1978      38
 1601    2026      72
 1601    3027      61
 1601    3599       6
 1602    1880      78
 1602    1922      74
 1602    2039      41
 1602    2075      93
 1602    2745      70
 1602    2813      31
 1602    2879      18
 1602    2997      16
 1602    3030       6
 1602    3164      76
 1602    4289      14
 1602    4482      96
 1603    1648       3
 1603    1718      46
 1603    2016      80
 1603    2361      72
 1603    2604      21
 1603    2763      71
 1603    2990       3
 1603    3085      74
 1603    3231      50
 1603    4110      38
 1603    4329       8
 1604    1616      42
 1604    1809      89
 1604    2419      29
 1604    2450      26
 1604    2519      80
 1604    2538      33
 1604    4239      30
 1605    1614      88
 1605    1709      92
 1605    1948      39
 1605    2209      91
 1605    2216      70
 1605    2251      81
 1605    2509      76
 1605    2708      75
 1605    2871      97
 1605    4007      46
 1605    4085      54
 1606    2032      70
 1606    2385      44
 1606    2993      14
 1606    3070      17
 1606    3317      80
 1606    3626      98
 1607    3546      72
 1607    3610      87
 1607    3873      11
 1607    4096      30
 1607    4626      22
 1607    4871      63
 1607    4879      83
 1607    4893      61
 1608    2064      99
 1608    2711      91
 1608    3391      68
 1608    3948      13
 1608    4156      59
 1608    4161      19
 1608    4409      91
 1609    3428      44
 1609    4638      74
 1610    2439      63
 1610    2748      19
 1610    3502      60
 1610    4666      47
 1611    1833      42
 1611    2343      33
 1611    3405      25
 1611    3752      85
 1611    4417      80
 1611    4828       1
 1612    1757      42
 1612    2967      71
 1612    3076      82
 1612    3646      67
 1612    3801      16
 1612    4329      94
 1612    4432      42
 1612    4554      33
 1613    1617      48
 1613    1619      79
 1613    1966      16
 1613    2184      17
 1613    3313      99
 1613    3381      49
 1613    3388      33
 1613    3781      31
 1613    3896      38
 1613    4276      67
 1613    4622      70
 1613    4689      79
 1613    4947      36
 1614    2134      22
 1614    2702      60
 1614    3028      62
 1614    3148      61
 1614    3770      35
 1614    4374      48
 1614    4774      78
 1614    4933      46
 1615    2942      43
 1615    2967      13
 1615    3089      76
 1615    4277      14
 1615    4648      68
 1616    2445      80
 1616    2733      18
 1616    2881      57
 1616    3800      93
 1616    4911      71
 1617    3387      51
 1617    3423      82
 1617    3630      71
 1617    4185      19
 1618    2004      59
 1618    2348      35
 1618    2973      67
 1618    4016      38
 1618    4328       1
 1619    1919      98
 1619    1971      29
 1619    2578      98
 1619    2928      97
 1619    2989      48
 1619    3315      14
 1619    3398      82
 1619    3903      45
 1619    4556      72
 1619    4956      80
 1620    1980      12
 1620    2488      96
 1620    2754      51
 1620    3491      74
 1620    3702      62
 1620    3715      54
 1620    4222      82
 1621    1838      43
 1621    1922      15
 1621    3130      54
 1621    4605      21
 1622    2684       9
 1622    3544      83
 1622    3547      73
 1622    4416       6
 1623    1734      87
 1623    2806      55
 1623    3101      10
 1623    4414      13
 1623    4637      67
 1623    4766      18
 1624    1629      45
 1624    2469      89
 1624    3272      80
 1624    4050      60
 1624    4719      12
 1624    4952      57
 1625    1862      77
 1625    2096      50
 1625    2355      59
 1625    2955      34
 1625    3214      84
 1625    3282      56
 1625    3680      82
 1625    4675      28
 1626    2249      23
 1626    2516      24
 1626    3298      57
 1626    3585      51
 1626    3595      51
 1626    4254      56
 1626    4451      13
 1627    1708      38
 1627    1745       5
 1627    2804      58
 1627    2912      98
 1627    3236      17
 1627    3804      47
 1627    4026     100
 1627    4981      51
 1628    3041      84
 1628    3307      16
 1628    4175       8
 1628    4878      87
 1629    1676       2
 1629    1867      19
 1629    1907      73
 1629    2076      11
 1629    2576      10
 1629    2609      85
 1629    2740      94
 1629    2760      66
 1629    2953      45
 1629    4558      28
 1629    4637      62
 1630    1641      42
 1630    1864      49
 1630    2155      28
 1630    2663      99
 1630    2785      56
 1630    3102      73
 1630    3407      59
 1630    3922      28
 1630    4473      67
 1631    1781      78
 1631    2413      37
 1631    2849      66
 1631    4071      96
 1631    4235      44
 1632    1760      61
 1632    2145       2
 1632    2545       7
 1632    3425      78
 1632    3555      11
 1632    3652      89
 1633    4016      22
 1633    4035      42
 1633    4099      34
 1634    1796      35
 1634    3472      63
 1634    4131      42
 1634    4886      89
 1635    1756      33
 1635    1809      81
 1635    1874      50
 1635    2308      72
 1635    2492      33
 1635    2855      82
 1635    4233      26
 1635    4471      45
 1636    4181      58
 1637    2079      83
 1637    2185      29
 1637    2561      91
 1637    2995      72
 1637    3173      73
 1637    3252      20
 1637    4142      99
 1638    2560      59
 1638    2642      35
 1638    2727      78
 1638    2821      84
 1638    3204      54
 1638    3218      89
 1638    3560      37
 1638    3742      63
 1638    4166      77
 1638    4176       9
 1638    4563      20
 1638    4721      80
 1639    2881      54
 1639    2895      39
 1639    3132      42
 1639    3611      12
 1639    4077       3
 1640    1801      33
 1640    2696      88
 1640    3178      40
 1640    4364      67
 1640    4854      95
 1641    1952      95
 1641    2205      56
 1641    3516      23
 1641    3737      63
 1641    3994      60
 1641    4340      90
 1641    4595      64
 1642    2311       6
 1642    2400      61
 1642    2466      67
 1642    2851      99
 1642    3812      68
 1642    3995      67
 1643    2579      85
 1643    2704      83
 1643    3039      12
 1643    3605      23
 1643    4025      22
 1643    4390      57
 1643    4538      81
 1644    1679      28
 1644    1708      81
 1644    1851      52
 1644    2103     100
 1644    3263       4
 1645    1661      75
 1645    1933     100
 1645    2066      61
 1645    2109      71
 1645    3109      60
 1646    1674      14
 1646    2098      73
 1646    2104      62
 1646    2155      76
 1646    2271      74
 1646    2708      55
 1646    3703      80
 1646    4517      24
 1646    4848      89
 1646    4921      20
 1647    2862      36
 1647    3170      55
 1647    3337      84
 1647    3529      39
 1647    4162      52
 1648    1680       8
 1648    1714      33
 1648    1864     100
 1648    1956       4
 1648    2765      47
 1648    2873     100
 1648    4417      45
 1648    4720      81
 1649    1814       1
 1649    2315      75
 1649    3241      20
 1649    4230      40
 1649    4745      93
 1649    4816      40
 1649    4963      43
 1650    1702      80
 1650    2324      92
 1650    3726      43
 1650    4915      83
 1651    1717      61
 1651    1817      86
 1651    1848      13
 1651    1966       6
 1651    2560      27
 1651    2576      38
 1651    3437     100
 1651    4258      55
 1651    4481      12
 1651    4705      57
 1651    4968      28
 1652    1723      18
 1652    3080       1
 1652    3186      93
 1652    3244      27
 1652    3349      34
 1652    4428      56
 1653    2347      67
 1653    2624      32
 1653    2896      86
 1653    3050      27
 1653    4949      87
 1654    3635      47
 1654    4187      77
 1654    4755      14
 1655    1888      38
 1655    3243      65
 1655    3405       9
 1655    3557      46
 1655    3577      56
 1655    3783      78
 1655    4145      38
 1655    4746      72
 1655    4808      28
 1656    1668      76
 1656    1904      77
 1656    2067      78
 1656    2490      93
 1656    2657      96
 1656    3802      45
 1656    3980      92
 1657    1686      95
 1657    2416      26
 1657    3272      34
 1657    4217      25
 1658    1799      58
 1658    1925      56
 1658    3616      69
 1659    1701       2
 1659    2073      45
 1659    2689      34
 1659    3119       8
 1659    3336       1
 1659    3423      43
 1659    3627      18
 1659    4128      48
 1659    4863       1
 1659    4950      10
 1660    2057      34
 1660    2859      47
 1660    4299     100
 1660    4365      88
 1660    4759      96
 1660    4771      77
 1661    1865      52
 1661    2356      79
 1661    2742      33
 1661    2748      86
 1661    3639      83
 1661    3696      17
 1661    4240      72
 1661    4244      65
 1661    4506      31
 1662    1884      97
 1662    2059      84
 1662    2480       4
 1662    3007      18
 1662    4179      76
 1662    4402      16
 1662    4519      31
 1662    4713      45
 1663    3785      10
 1663    4827       8
 1664    1820      91
 1664    1831      78
 1664    4329       5
 1665    1961      81
 1665    1969      57
 1665    1978      95
 1665    3074      44
 1665    3391      99
 1665    3691      17
 1665    3822      58
 1665    4390      32
 1665    4574       7
 1665    4927      27
 1666    2625      14
 1666    3143      23
 1666    4180      86
 1667    2391       5
 1667    2698      12
 1667    3353       7
 1667    3524      25
 1667    3590      63
 1668    2205      14
 1668    2291      65
 1668    2362      17
 1668    2366      64
 1668    2917      27
 1668    3274      64
 1668    3279      54
 1668    3340      67
 1668    3865      90
 1668    4098      54
 1668    4297      81
 1668    4743      63
 1669    1840      32
 1669    1902      73
 1669    2316      58
 1669    3245      32
 1669    4061      71
 1670    1745      81
 1670    2103      12
 1670    2166      87
 1670    2308      33
 1670    4153      52
 1671    2070      13
 1671    2134      25
 1671    2234      22
 1671    2892      62
 1671    2990      46
 1671    4426      62
 1672    2452      81
 1672    3071      84
 1672    3599       9
 1672    3831     100
 1672    4036      31
 1672    4234      86
 1672    4268       3
 1672    4482      23
 1673    1915      99
 1673    2135      13
 1673    2263      87
 1673    4070      79
 1674    1888      18
 1674    1946       3
 1674    2214      69
 1674    2499      76
 1674    2975      45
 1674    3199      16
 1674    3647      83
 1674    3713       7
 1674    3810      30
 1674    4076      67
 1674    4548      33
 1674    4928      22
 1674    4968      59
 1675    1884      41
 1675    2003     100
 1675    2528      40
 1675    3068      16
 1675    3839      36
 1675    4462      88
 1676    1878      96
 1676    2497      27
 1676    2785      25
 1676    3773      42
 1676    4069      40
 1676    4473      94
 1676    4807      92
 1677    1761      24
 1677    2599      21
 1677    2905       9
 1677    3174      19
 1677    3696      99
 1677    4507      53
 1677    4629      41
 1678    2610      29
 1678    3538      58
 1678    3869      21
 1678    3915       5
 1678    4525      97
 1678    4603      72
 1679    2482      73
 1679    2961      85
 1679    3617      45
 1679    3686      20
 1679    4232       6
 1679    4709      18
 1680    2025      15
 1680    2252      22
 1680    2294      86
 1680    3113      15
 1680    3866      69
 1680    4056      60
 1680    4129      83
 1681    2883      50
 1681    3823      57
 1681    4456      28
 1681    4517      42
 1681    4626      49
 1681    4882       3
 1681    4959      63
 1682    2828      20
 1682    2988      62
 1682    3425      46
 1682    3620      76
 1682    3735      75
 1682    3935      46
 1682    4067      64
 1682    4144      64
 1682    4889      63
 1683    2032      85
 1683    3305      14
 1683    3596       2
 1683    4306      99
 1683    4318      41
 1683    4437      75
 1684    1800      54
 1684    1942      84
 1684    1991      98
 1684    2111      11
 1684    2501      19
 1684    3079      89
 1684    3094      50
 1684    3836      55
 1684    4335      28
 1684    4596      22
 1685    1735      83
 1685    2384      34
 1685    2611      45
 1685    4088      47
 1685    4470      41
 1686    1981      67
 1686    2808      72
 1686    2999      46
 1686    3067      13
 1686    3418      93
 1686    3674      15
 1686    4060      10
 1686    4465      49
 1686    4933      32
 1687    1974      15
 1687    2569      16
 1687    3749      48
 1687    4888      15
 1688    1916      83
 1688    2080      71
 1688    2421      17
 1688    2663      73
 1688    3173      64
 1688    3402      46
 1688    3979      83
 1688    4456      12
 1688    4479      53
 1688    4735      41
 1688    4997      97
 1689    2155      67
 1689    2778      57
 1689    3253      32
 1689    3273      98
 1689    3973      63
 1690    1775      13
 1690    1843      19
 1690    2043       2
 1690    2525      82
 1690    3142      15
 1690    3465      33
 1690    4007      79
 1690    4310      15
 1691    2196      57
 1691    2417      59
 1691    2918      12
 1691    4058      76
 1691    4507      69
 1691    4607       7
 1691    4880      66
 1691    4899      82
 1692    2443      19
 1692    2788      38
 1692    2854      56
 1692    3399      12
 1692    3672      79
 1692    4130      47
 1692    4244       1
 1692    4275      79
 1692    4285      83
 1692    4353      60
 1692    4916      29
 1693    2513      15
 1693    2889      96
 1693    3013      95
 1693    3163      26
 1693    4229      94
 1693    4482       9
 1693    4578      14
 1693    4901      66
 1694    1777      63
 1694    2130      72
 1694    2154      69
 1694    2771      10
 1694    2921      83
 1694    3058      28
 1694    3419      46
 1694    3835      40
 1695    2277      93
 1695    2327      39
 1695    2343       2
 1695    2870      14
 1695    3194      21
 1695    3195      38
 1695    3930      80
 1695    4088      27
 1695    4439      69
 1696    2135      59
 1696    3198      88
 1696    4080      73
 1696    4341      31
 1696    4439      43
 1696    4461      99
 1697    1730      30
 1697    2933      51
 1697    3592      66
 1697    3596      12
 1697    4008      78
 1698    2243      93
 1698    2299      63
 1698    2668      15
 1698    2713      88
 1698    3696      72
 1698    3910      83
 1698    4445      73
 1698    4517       4
 1698    4975      68
 1699    2132      51
 1699    2691       5
 1699    3210      87
 1699    3453      30
 1699    3742      68
 1699    3903      11
 1699    4462      92
 1700    2730       1
 1700    2774      14
 1700    3074      89
 1700    3168      37
 1700    3189      32
 1700    3197      73
 1700    3825      80
 1700    3854      29
 1700    4864      33
 1701    1887     100
 1701    2833      44
 1701    3021      44
 1701    3449      97
 1701    3467      79
 1701    3651      52
 1701    3720      72
 1701    4178      18
 1702    2390      19
 1702    2451       2
 1702    2827      52
 1702    3877      60
 1702    4433      30
 1703    2386      94
 1703    2906      90
 1703    2997      91
 1703    3441      20
 1703    4981      24
 1704    2787      56
 1704    3218      84
 1704    4232      16
 1705    1838      36
 1705    1882      13
 1705    2004      11
 1705    2355      73
 1705    4492      53
 1706    1765       1
 1706    3474      64
 1706    4883      64
 1707    1757      11
 1707    2068      65
 1707    2446      11
 1707    3239      20
 1707    3715      37
 1707    3869      38
 1707    4058      26
 1707    4509      13
 1707    4628      67
 1707    4974      93
 1708    2911      18
 1708    2945      88
 1708    3907      46
 1708    4199      43
 1708    4271      29
 1708    4489       8
 1708    4623       6
 1709    1880      94
 1709    3134      27
 1709    3339      90
 1709    3576      56
 1709    4104      62
 1709    4370      12
 1709    4854      39
 1710    1985      87
 1710    4201      24
 1711    2429      88
 1711    2444      87
 1711    3074      60
 1711    3546      24
 1711    3890      78
 1711    4347      17
 1711    4469      41
 1711    4504      80
 1712    2024      67
 1712    2077       7
 1712    2937      19
 1712    3239      29
 1712    3293      35
 1712    4268      98
 1713    1974      25
 1713    2271       4
 1713    2338      16
 1713    3088      61
 1713    3638      35
 1713    3700      20
 1713    3704      71
 1713    4151      50
 1713    4385      17
 1714    2436      77
 1714    2740      47
 1714    3077      98
 1714    3585      74
 1714    3966      13
 1714    4190       9
 1714    4429      48
 1715    2410      70
 1715    2801      70
 1715    4360      64
 1716    1901      60
 1716    1981      98
 1716    2253      51
 1716    2383      12
 1716    3182      23
 1716    3212      77
 1716    3496      63
 1716    4047      29
 1716    4155      89
 1717    1839      40
 1717    3517      89
 1717    3980      77
 1717    4854      85
 1718    2342      16
 1718    3063      44
 1718    3800      77
 1718    4002      83
 1718    4705      72
 1719    2155      53
 1719    2564      54
 1719    2901      65
 1719    3040      95
 1719    3119      26
 1719    4113      18
 1719    4139      16
 1719    4550      15
 1719    4859      64
 1720    1870      92
 1720    2511      75
 1720    2964      42
 1720    2965      98
 1720    3372      38
 1720    3784       4
 1720    4450      10
 1721    1776      59
 1721    2482      78
 1721    3577      36
 1721    4705      50
 1721    4710      37
 1721    4917      17
 1722    1932      79
 1722    2719      94
 1722    2844      60
 1722    4488      34
 1723    2847       9
 1723    3662      36
 1723    3685       7
 1723    4195      25
 1724    1938      12
 1724    2278      36
 1724    2328      77
 1724    2812      25
 1724    2881      20
 1724    4418      87
 1724    4741      94
 1725    1868      17
 1725    1881      44
 1725    2397      19
 1725    2778      42
 1725    2820      55
 1725    3059       6
 1725    3314      95
 1725    3450      37
 1725    3642       8
 1725    3714      46
 1725    3993      31
 1725    4808      42
 1726    1978      22
 1726    2091      49
 1726    3129      32
 1726    3141      66
 1726    3591      68
 1726    3851       6
 1726    4592      41
 1727    1845       3
 1727    2962      20
 1727    3230      13
 1727    4094      48
 1727    4120       3
 1727    4340       9
 1727    4586      93
 1727    4662      41
 1727    4978       7
 1728    3448      18
 1728    3963      25
 1728    4495       3
 1729    1872      21
 1729    2033      36
 1729    2457      84
 1729    4032      62
 1729    4103      38
 1729    4751      97
 1729    4861      83
 1730    2598      23
 1730    2948      34
 1730    3074       7
 1730    3111      75
 1730    3261       1
 1730    3432      30
 1730    3662      55
 1730    3875      93
 1730    4034      54
 1730    4238      20
 1730    4760      22
 1731    2286      46
 1731    2798      79
 1731    3694       8
 1731    3886      75
 1731    4230      91
 1732    1945      44
 1732    3936      84
 1732    4557      41
 1732    4705      11
 1733    1756      86
 1733    1808      54
 1733    2334      86
 1733    2357      82
 1733    2374      18
 1733    2601      53
 1733    2955      59
 1733    3248      71
 1733    3567      38
 1733    3676      60
 1734    3417      20
 1734    3453      73
 1734    4251      88
 1735    2680      66
 1735    4667      15
 1735    4782      56
 1735    4826       8
 1735    4923      23
 1736    3638      25
 1736    4326      62
 1737    1765      78
 1737    1845      62
 1737    3417      24
 1737    3771      66
 1737    3847      81
 1737    4415      14
 1738    1773      53
 1738    2527      72
 1738    2545      38
 1738    2671      91
 1738    3704      38
 1738    4240      65
 1738    4925      56
 1739    2159      70
 1739    2467     100
 1739    3264      21
 1739    3849      38
 1739    4530      57
 1739    4722      25
 1739    4730      48
 1740    1898      96
 1740    2104      72
 1740    2167      97
 1740    3594      13
 1740    4658      34
 1741    1868      32
 1741    2135       1
 1741    2821      45
 1741    3088       2
 1741    3538      89
 1741    4359      61
 1741    4538       5
 1741    4967      14
 1742    1934      31
 1742    2257      99
 1742    2678      64
 1742    3344      32
 1742    3987      49
 1742    4765      52
 1742    4931      98
 1743    4667      61
 1744    2232      85
 1744    3014      91
 1744    3862      64
 1744    4409      86
 1744    4540      71
 1745    1963      48
 1745    2275      67
 1745    2482      78
 1745    3325      79
 1745    4262      31
 1746    1931      35
 1746    3411      94
 1746    3557     100
 1746    3787      34
 1746    3848      86
 1746    4207      31
 1746    4208      32
 1746    4420      59
 1747    1967      23
 1747    2427      58
 1747    2911       4
 1747    3360      63
 1747    3379      12
 1747    3759      35
 1747    4633      62
 1748    1896      59
 1748    3148      65
 1748    4024      83
 1748    4411      19
 1749    1762      23
 1749    2840      64
 1749    2925      46
 1749    3006      94
 1749    3097      98
 1749    3138      82
 1749    3669      37
 1749    3972      29
 1749    4923      28
 1750    1844      66
 1750    2632      31
 1750    2877      32
 1750    3522      95
 1750    4141      52
 1750    4492       4
 1750    4816      60
 1750    4931       1
 1751    2011      33
 1751    2588      97
 1751    3409       8
 1751    4236      14
 1751    4327       9
 1751    4734      75
 1752    2179      64
 1752    2269       4
 1752    3250      94
 1752    3386      69
 1752    4686      32
 1752    4778      13
 1752    4936      10
 1753    1814      52
 1753    2031      29
 1753    3869      30
 1753    4032      24
 1753    4456      87
 1753    4476      73
 1753    4508      11
 1753    4611      61
 1754    2087      33
 1754    2842      34
 1754    3030      57
 1754    3381      99
 1754    3560      65
 1754    4148      78
 1754    4454      45
 1754    4607      68
 1755    1790      33
 1755    2268      30
 1755    3424      66
 1755    3583      38
 1755    4333      25
 1755    4603      95
 1755    4791      57
 1755    4881      56
 1756    1779      94
 1756    1817      17
 1756    2999      39
 1756    4280      47
 1756    4753      23
 1757    2017      15
 1757    2521      94
 1757    3364      10
 1757    4340       3
 1757    4985      45
 1758    1850      64
 1758    3086      38
 1758    3731      32
 1758    3754      51
 1758    3857      87
 1758    3926      26
 1758    4200      15
 1758    4856      84
 1759    1767      41
 1759    3080      78
 1759    3757      38
 1759    4231      69
 1759    4706      42
 1759    4801      48
 1760    2453       3
 1760    2621      56
 1760    2781       3
 1760    3639      63
 1760    4298      25
 1760    4499       5
 1761    1846      48
 1761    1880      83
 1761    1926      42
 1761    2301      72
 1761    2781      39
 1761    3080      75
 1761    3585      43
 1761    4035       9
 1761    4208       1
 1761    4681      32
 1762    3013      98
 1762    3277       2
 1762    3882      32
 1763    2011      19
 1763    2564      53
 1763    2610      15
 1763    2719      52
 1763    3118      20
 1763    3125     100
 1763    3162      90
 1763    3339      76
 1763    3434      24
 1763    4263      35
 1763    4404      63
 1763    4769      11
 1763    4810      60
 1764    2968      38
 1764    3229      38
 1764    3924      10
 1764    4315      61
 1764    4357       7
 1765    3445      61
 1765    3966      89
 1765    4043      89
 1765    4503      80
 1766    1948      16
 1766    2150      36
 1766    2442      78
 1766    2497      43
 1766    2519      18
 1766    2907      34
 1766    3603       7
 1766    4123       4
 1766    4211      33
 1766    4240      20
 1766    4651      78
 1766    4934      17
 1767    1990      90
 1767    2147      15
 1767    2182      74
 1767    2334       3
 1767    2801      58
 1767    4927      28
 1768    1832      68
 1768    2286      63
 1768    2338      13
 1768    2389      31
 1768    3518      50
 1768    3694      98
 1768    4543      17
 1769    2000       4
 1769    2881      46
 1769    2899      42
 1769    3242      36
 1769    3811      11
 1769    4031      55
 1770    2452      29
 1770    3184      12
 1770    3299      70
 1770    3506      13
 1770    3719      98
 1770    4388      56
 1770    4393      50
 1770    4513      63
 1770    4740      40
 1771    1830      87
 1771    2328      50
 1771    2337      21
 1771    2445      14
 1771    2620      50
 1771    2669       5
 1771    3054      60
 1771    3525      13
 1771    3714      80
 1771    4632      99
 1772    1989       5
 1772    2191      31
 1772    3827      53
 1772    3906      86
 1772    4317      82
 1772    4918       7
 1773    2257      16
 1773    2990      59
 1773    3098      16
 1773    3396      93
 1773    4306      15
 1773    4547      51
 1773    4706       9
 1773    4935      80
 1774    2679      52
 1774    3242      40
 1774    3622      58
 1774    3936      92
 1774    4657      12
 1775    2659      80
 1775    3121      29
 1775    4270      41
 1775    4384      95
 1776    2231      36
 1776    2348      68
 1776    3347      19
 1776    3438      63
 1776    3583       5
 1776    3724      27
 1776    4726      59
 1777    2166      11
 1777    2492       8
 1777    2916      18
 1777    3259      25
 1777    4248      50
 1777    4419      37
 1777    4455      33
 1777    4640      22
 1777    4861      26
 1778    1813      16
 1778    2311      17
 1778    4296      76
 1778    4756       5
 1778    4994      59
 1779    1797      66
 1779    1832      38
 1779    1905      27
 1779    2660      76
 1779    2895      62
 1779    3228      30
 1779    3465       4
 1779    4539      64
 1779    4692      82
 1780    1953      43
 1780    2522      73
 1780    2600      89
 1780    2624      73
 1780    3192      29
 1780    3643      99
 1780    3832      78
 1780    4011      84
 1780    4906      64
 1781    1850      46
 1781    2090      91
 1782    1899      78
 1782    2451      41
 1782    2498      17
 1782    2539      89
 1782    2917      65
 1782    3483      29
 1782    3918      18
 1782    4888      91
 1783    2075      14
 1783    2309       8
 1783    3842      69
 1783    4277      91
 1784    1909      86
 1784    1960      99
 1784    3696      37
 1784    3995      87
 1784    4062      81
 1784    4094      52
 1784    4239      50
 1784    4458      51
 1784    4647      20
 1785    2104      87
 1785    2703      42
 1785    2950      32
 1785    3302      89
 1785    3775      95
 1785    4047      63
 1786    2264      68
 1786    3318      82
 1786    3346      50
 1786    3898      38
 1786    4166      82
 1786    4356      34
 1787    2214      22
 1787    2520      88
 1787    2561      94
 1787    3612      61
 1787    3811      39
 1787    3892      36
 1787    4040      39
 1787    4528      74
 1787    4891      50
 1788    2351      78
 1788    2734      14
 1788    2772      90
 1788    3191       1
 1788    3502       9
 1788    3686       7
 1788    4081      90
 1788    4785      41
 1789    2847      21
 1789    2867      50
 1789    3163      95
 1789    3785      99
 1789    4047      76
 1789    4575      85
 1789    4676      66
 1789    4767      48
 1790    2916      25
 1790    2982      88
 1790    3689      83
 1790    3942      87
 1790    4716      56
 1790    4859      76
 1791    1876      10
 1791    2244      38
 1791    2653      78
 1791    2672      73
 1791    3532      94
 1792    2151      61
 1792    2207      42
 1792    3696      94
 1792    4800      40
 1792    4990      95
 1793    1947      41
 1793    2672      50
 1793    3057      22
 1793    3515      17
 1793    4332       3
 1794    2327      74
 1794    2710      81
 1794    2797      12
 1794    3376      69
 1794    3502      40
 1794    3602      34
 1794    4339      68
 1794    4517      48
 1794    4628      56
 1795    2388      54
 1795    2487      32
 1795    2977       3
 1795    3587      18
 1795    3927      65
 1796    2528      74
 1796    2611      98
 1796    3914      55
 1796    4421      42
 1796    4753      60
 1797    1862      81
 1797    3111      61
 1798    2002      13
 1798    2111      18
 1798    2431      80
 1798    2776      92
 1798    4251      61
 1798    4310      96
 1799    2740      21
 1799    3411       5
 1799    3439      28
 1799    4070       7
 1799    4231      20
 1800    2062      71
 1800    2331      84
 1800    2373      27
 1800    2796      32
 1800    3624      91
 1800    4293      80
 1800    4599      93
 1800    4898      58
 1801    3020      60
 1801    3131      46
 1801    3787      67
 1801    3916      17
 1801    4415      25
 1801    4605      37
 1802    3741      68
 1802    4258      17
 1802    4688      53
 1803    2877      55
 1803    3160       5
 1803    3420      34
 1803    3571       3
 1803    3873      85
 1803    4106      95
 1804    1818      13
 1804    4439      10
 1804    4523      26
 1805    2512       6
 1805    3096     100
 1805    3225      78
 1805    3377      44
 1805    3565      75
 1805    3627      70
 1805    3811       8
 1805    3850      98
 1805    4695      12
 1805    4765      56
 1806    3121      13
 1806    3488      29
 1806    3513      33
 1806    4138      16
 1806    4596      76
 1806    4896      65
 1807    2171      39
 1807    3337      33
 1807    4620      17
 1808    2233       3
 1808    2268      82
 1808    3229      34
 1808    3575      70
 1808    3929      89
 1808    4254      83
 1808    4300      92
 1808    4381      72
 1809    2149      96
 1809    3289      78
 1809    4281      76
 1809    4391      31
 1809    4980      14
 1810    2532      85
 1810    2743      88
 1810    3056      67
 1810    3078      37
 1810    4019      96
 1810    4195      32
 1810    4449      12
 1810    4650      33
 1810    4762      69
 1810    4954      89
 1811    2010      21
 1811    2467      12
 1811    3285      60
 1811    3480      43
 1811    4562      60
 1811    4746      38
 1812    1861       1
 1812    2169      67
 1812    2533      32
 1812    2594      41
 1812    3413      83
 1812    3792       5
 1812    4309      19
 1813    2544      56
 1813    3054      62
 1813    3731      94
 1813    3803      47
 1813    3810      97
 1813    3875      31
 1813    4057      72
 1813    4069       7
 1814    2072      47
 1814    2604      70
 1814    2746      23
 1814    2962      79
 1815    2051      49
 1815    2269      99
 1815    2407      75
 1815    2664      28
 1815    2906      80
 1815    3229      88
 1815    4076      22
 1815    4230      36
 1815    4423      85
 1816    1941      52
 1816    2064      66
 1816    3652      68
 1816    3907      56
 1817    2242      86
 1817    2456      45
 1817    3004      61
 1817    3084      65
 1817    4590      95
 1818    2875      32
 1818    2942      73
 1818    3256      67
 1818    3924      16
 1819    2222      41
 1819    2536      41
 1819    3853      63
 1819    4075      67
 1819    4188      66
 1819    4215      18
 1819    4473      17
 1819    4554      49
 1819    4565      40
 1819    4935      37
 1820    2095      11
 1820    2952       1
 1820    3139      75
 1820    3196      63
 1820    3363      17
 1820    4051      76
 1820    4334      95
 1820    4884      20
 1821    1846      48
 1821    2807      17
 1821    3062      96
 1821    3225      92
 1821    3276      57
 1821    3372      60
 1821    3737      19
 1821    4312      45
 1822    2838      31
 1822    3650      12
 1822    4182      27
 1822    4466      10
 1822    4989      65
 1823    1857       3
 1823    3178      24
 1824    2745       4
 1824    3108      67
 1824    4407      65
 1824    4495      12
 1825    2271      76
 1825    2606      74
 1825    3865      47
 1825    4297      16
 1825    4311      64
 1826    2514       6
 1826    2565      89
 1826    3114       7
 1826    3263      43
 1826    3966       8
 1826    4649       3
 1826    4665      78
 1827    2010      24
 1827    2392      85
 1827    2552      23
 1827    3443      84
 1827    3448      16
 1827    3500      89
 1827    4191      85
 1828    1889      28
 1828    2360      69
 1828    2588      81
 1828    3122      29
 1828    3140      96
 1828    3665      27
 1828    4176      72
 1828    4586      29
 1829    1886      77
 1829    2713      58
 1829    2846      21
 1829    3294      50
 1829    3914      39
 1829    3971      73
 1829    4231       2
 1829    4466      84
 1830    1950      11
 1830    2776      63
 1830    2976       2
 1830    4125      87
 1830    4686      99
 1831    2205      81
 1831    4219      76
 1831    4845      60
 1832    2490      76
 1832    2629      71
 1832    2952       4
 1832    3072      22
 1832    3139      44
 1832    3616      49
 1832    4269      49
 1832    4543      64
 1833    2442      38
 1833    2825       2
 1833    2867      17
 1833    3174      38
 1833    3237      49
 1833    3751      39
 1833    3944      37
 1833    4018       3
 1833    4060      13
 1833    4106      36
 1833    4122      48
 1833    4221      29
 1833    4259      32
 1833    4550      30
 1833    4567      83
 1833    4706      47
 1834    2524      83
 1834    2667      52
 1834    3192      63
 1834    3450      15
 1834    3886      61
 1834    4979      78
 1835    1907      46
 1836    2713     100
 1836    2723      13
 1836    3565      15
 1836    3806      79
 1836    4464      46
 1837    2053      95
 1837    2503      35
 1837    2860      35
 1837    2938      64
 1837    3035      80
 1837    3078       6
 1837    3567      67
